Entity,Code,Day,p_avg_all_ages
Austria,AUT,2022-01-02,7.4227753
Austria,AUT,2022-01-09,-2.9297955
Austria,AUT,2022-01-16,-9.585353
Austria,AUT,2022-01-23,1.6569637
Austria,AUT,2022-01-30,1.0875787
Austria,AUT,2022-02-06,-1.4626635
Austria,AUT,2022-02-13,1.1541812
Austria,AUT,2022-02-20,5.692851
Austria,AUT,2022-02-27,1.3721186
Austria,AUT,2022-03-06,7.788059
Austria,AUT,2022-03-13,5.3832116
Austria,AUT,2022-03-20,12.071988
Austria,AUT,2022-03-27,25.156446
Austria,AUT,2022-04-03,18.665695
Austria,AUT,2022-04-10,23.88041
Austria,AUT,2022-04-17,17.255207
Austria,AUT,2022-04-24,8.638572
Austria,AUT,2022-05-01,14.746293
Austria,AUT,2022-05-08,12.658747
Austria,AUT,2022-05-15,9.351118
Austria,AUT,2022-05-22,9.4326725
Austria,AUT,2022-05-29,7.6955543
Austria,AUT,2022-06-05,11.566742
Austria,AUT,2022-06-12,12.50354
Austria,AUT,2022-06-19,12.858528
Austria,AUT,2022-06-26,17.362886
Austria,AUT,2022-07-03,18.231176
Austria,AUT,2022-07-10,11.27369
Austria,AUT,2022-07-17,13.329461
Austria,AUT,2022-07-24,25.663355
Austria,AUT,2022-07-31,16.335304
Austria,AUT,2022-08-07,10.380117
Austria,AUT,2022-08-14,9.381574
Austria,AUT,2022-08-21,15.363549
Austria,AUT,2022-08-28,8.104338
Austria,AUT,2022-09-04,1.9063638
Austria,AUT,2022-09-11,12.11153
Austria,AUT,2022-09-18,11.524425
Austria,AUT,2022-09-25,16.092762
Austria,AUT,2022-10-02,17.355259
Austria,AUT,2022-10-09,23.808262
Austria,AUT,2022-10-16,16.129032
Austria,AUT,2022-10-23,17.326601
Austria,AUT,2022-10-30,21.206097
Austria,AUT,2022-11-06,13.54924
Austria,AUT,2022-11-13,14.813833
Austria,AUT,2022-11-20,14.66117
Austria,AUT,2022-11-27,13.394018
Austria,AUT,2022-12-04,21.071012
Austria,AUT,2022-12-11,18.590143
Austria,AUT,2022-12-18,35.36221
Austria,AUT,2022-12-25,38.122883
Austria,AUT,2023-01-01,32.434303
Austria,AUT,2023-01-08,30.18242
Austria,AUT,2023-01-15,13.893376
Austria,AUT,2023-01-22,2.888491
Austria,AUT,2023-01-29,1.4310247
Austria,AUT,2023-02-05,-2.8923347
Austria,AUT,2023-02-12,-8.917683
Austria,AUT,2023-02-19,-2.636805
Austria,AUT,2023-02-26,1.9758507
Austria,AUT,2023-03-05,1.6743776
Austria,AUT,2023-03-12,5.098084
Austria,AUT,2023-03-19,5.6445017
Austria,AUT,2023-03-26,9.511889
Austria,AUT,2023-04-02,2.6856241
Austria,AUT,2023-04-09,6.345402
Austria,AUT,2023-04-16,8.006726
Austria,AUT,2023-04-23,13.299199
Austria,AUT,2023-04-30,11.413413
Austria,AUT,2023-05-07,8.288953
Austria,AUT,2023-05-14,11.991107
Austria,AUT,2023-05-21,4.1695147
Austria,AUT,2023-05-28,7.9065843
Austria,AUT,2023-06-04,7.5367646
Austria,AUT,2023-06-11,4.5029736
Austria,AUT,2023-06-18,5.7225995
Austria,AUT,2023-06-25,11.608412
Austria,AUT,2023-07-02,0.014287756
Austria,AUT,2023-07-09,5.3511705
Austria,AUT,2023-07-16,11.514447
Austria,AUT,2023-07-23,4.2318683
Austria,AUT,2023-07-30,-2.8747985
Austria,AUT,2023-08-06,-5.4359384
Austria,AUT,2023-08-13,7.8390126
Austria,AUT,2023-08-20,5.5730524
Austria,AUT,2023-08-27,11.800809
Austria,AUT,2023-09-03,-1.3877208
Austria,AUT,2023-09-10,10.441476
Austria,AUT,2023-09-17,10.892756
Austria,AUT,2023-09-24,5.200281
Austria,AUT,2023-10-01,1.4541996
Austria,AUT,2023-10-08,3.4825213
Austria,AUT,2023-10-15,6.780777
Austria,AUT,2023-10-22,9.553548
Austria,AUT,2023-10-29,16.16965
Austria,AUT,2023-11-05,13.813616
Austria,AUT,2023-11-12,15.8738575
Austria,AUT,2023-11-19,16.335997
Austria,AUT,2023-11-26,17.945383
Austria,AUT,2023-12-03,27.344458
Austria,AUT,2023-12-10,16.593887
Austria,AUT,2023-12-17,22.168285
Austria,AUT,2023-12-24,24.818577
Austria,AUT,2023-12-31,12.148456
Austria,AUT,2024-01-07,7.573245
Austria,AUT,2024-01-14,3.9310715
Austria,AUT,2024-01-21,6.7510076
Austria,AUT,2024-01-28,9.90269
Austria,AUT,2024-02-04,3.926097
Austria,AUT,2024-02-11,8.177265
Austria,AUT,2024-02-18,2.1072373
Austria,AUT,2024-02-25,-1.0428101
Austria,AUT,2024-03-03,-2.8971138
Austria,AUT,2024-03-10,-5.2805657
Austria,AUT,2024-03-17,-5.9249735
Austria,AUT,2024-03-24,-3.0037546
Austria,AUT,2024-03-31,-0.1093693
Austria,AUT,2024-04-07,-0.9713637
Austria,AUT,2024-04-14,2.3153539
Austria,AUT,2024-04-21,-1.864251
Austria,AUT,2024-04-28,4.8836894
Austria,AUT,2024-05-05,8.152396
Austria,AUT,2024-05-12,0.18063082
Austria,AUT,2024-05-19,5.7416267
Austria,AUT,2024-05-26,10.227912
Austria,AUT,2024-06-02,5.6985292
Austria,AUT,2024-06-09,9.600679
Austria,AUT,2024-06-16,2.3971179
Austria,AUT,2024-06-23,8.979824
Austria,AUT,2024-06-30,9.587084
Austria,AUT,2024-07-07,2.3550725
Austria,AUT,2024-07-14,19.86351
Austria,AUT,2024-07-21,7.1574364
Austria,AUT,2024-07-28,6.3272433
Austria,AUT,2024-08-04,5.595428
Austria,AUT,2024-08-11,2.4400506
Austria,AUT,2024-08-18,15.50048
Austria,AUT,2024-08-25,13.335194
Austria,AUT,2024-09-01,6.9526215
Austria,AUT,2024-09-08,17.049086
Austria,AUT,2024-09-15,13.419427
Austria,AUT,2024-09-22,11.946591
Austria,AUT,2024-09-29,14.025551
Austria,AUT,2024-10-06,14.208157
Austria,AUT,2024-10-13,20.408163
Austria,AUT,2024-10-20,15.798565
Austria,AUT,2024-10-27,11.2657385
Austria,AUT,2024-11-03,14.805023
Austria,AUT,2024-11-10,11.501259
Austria,AUT,2024-11-17,9.829941
Austria,AUT,2024-11-24,13.524057
Austria,AUT,2024-12-01,8.136076
Austria,AUT,2024-12-08,13.16282
Austria,AUT,2024-12-15,4.5556383
Austria,AUT,2024-12-22,5.5878086
Austria,AUT,2024-12-29,1.4868603
Austria,AUT,2025-01-05,-0.110558316
Austria,AUT,2025-01-12,1.4001077
Austria,AUT,2025-01-19,4.120018
Austria,AUT,2025-01-26,6.697195
Austria,AUT,2025-02-02,6.56549
Austria,AUT,2025-02-09,0.7186411
Austria,AUT,2025-02-16,6.2444835
Austria,AUT,2025-02-23,2.963776
Austria,AUT,2025-03-02,4.8138356
Austria,AUT,2025-03-09,3.7294707
Austria,AUT,2025-03-16,2.8397803
Austria,AUT,2025-03-23,4.94368
Austria,AUT,2025-03-30,0.923563
Austria,AUT,2025-04-06,-2.674404
Austria,AUT,2025-04-13,8.847497
Austria,AUT,2025-04-20,6.734935
Austria,AUT,2025-04-27,5.835941
Austria,AUT,2025-05-04,7.1282263
Austria,AUT,2025-05-11,4.2100873
Austria,AUT,2025-05-18,5.3315105
Austria,AUT,2025-05-25,7.3438377
Austria,AUT,2025-06-01,7.748869
Austria,AUT,2025-06-08,10.025489
Azerbaijan,AZE,2020-01-31,-3.2155542
Azerbaijan,AZE,2020-02-29,3.2793605
Azerbaijan,AZE,2020-03-31,25.79272
Azerbaijan,AZE,2020-04-30,-13.183218
Azerbaijan,AZE,2020-05-31,-8.8477545
Azerbaijan,AZE,2020-06-30,49.153603
Azerbaijan,AZE,2020-07-31,30.752285
Azerbaijan,AZE,2020-08-31,10.544292
Azerbaijan,AZE,2020-09-30,11.051054
Azerbaijan,AZE,2020-10-31,27.958515
Azerbaijan,AZE,2020-11-30,81.192955
Azerbaijan,AZE,2020-12-31,198.56277
Azerbaijan,AZE,2021-01-31,49.037205
Azerbaijan,AZE,2021-02-28,9.981554
Azerbaijan,AZE,2021-03-31,23.27339
Azerbaijan,AZE,2021-04-30,42.417244
Azerbaijan,AZE,2021-05-31,15.373185
Azerbaijan,AZE,2021-06-30,24.987978
Azerbaijan,AZE,2021-07-31,3.7655027
Azerbaijan,AZE,2021-08-31,42.29102
Azerbaijan,AZE,2021-09-30,85.24888
Azerbaijan,AZE,2021-10-31,32.47939
Azerbaijan,AZE,2021-11-30,64.583244
Azerbaijan,AZE,2021-12-31,46.54285
Azerbaijan,AZE,2022-01-31,12.338755
Azerbaijan,AZE,2022-02-28,34.20783
Azerbaijan,AZE,2022-03-31,33.915386
Azerbaijan,AZE,2022-04-30,-3.290993
Azerbaijan,AZE,2022-05-31,-7.6589966
Azerbaijan,AZE,2022-06-30,7.987881
Azerbaijan,AZE,2022-07-31,-6.2907963
Azerbaijan,AZE,2022-08-31,0.16639663
Azerbaijan,AZE,2022-09-30,13.360523
Azerbaijan,AZE,2022-10-31,-9.471678
Azerbaijan,AZE,2022-11-30,12.980665
Azerbaijan,AZE,2022-12-31,5.6088624
Azerbaijan,AZE,2023-01-31,8.618433
Azerbaijan,AZE,2023-02-28,10.288994
Azerbaijan,AZE,2023-03-31,19.038311
Azerbaijan,AZE,2023-04-30,-12.759815
Azerbaijan,AZE,2023-05-31,4.9715548
Azerbaijan,AZE,2023-06-30,-3.4577281
Azerbaijan,AZE,2023-07-31,1.5217036
Azerbaijan,AZE,2023-08-31,16.696589
Azerbaijan,AZE,2023-09-30,11.640706
Azerbaijan,AZE,2023-10-31,11.337647
Azerbaijan,AZE,2023-11-30,2.8158658
Azerbaijan,AZE,2023-12-31,10.282914
Azerbaijan,AZE,2024-01-31,3.1594691
Azerbaijan,AZE,2024-02-29,-0.040992007
Azerbaijan,AZE,2024-03-31,14.021371
Azerbaijan,AZE,2024-04-30,2.34796
Azerbaijan,AZE,2024-05-31,-3.286066
Azerbaijan,AZE,2024-06-30,2.3372126
Azerbaijan,AZE,2024-07-31,12.475522
Azerbaijan,AZE,2024-08-31,-3.7745764
Azerbaijan,AZE,2024-09-30,4.3683357
Azerbaijan,AZE,2024-10-31,11.116035
Azerbaijan,AZE,2024-11-30,-11.998789
Azerbaijan,AZE,2024-12-31,8.388584
Bahamas,BHS,2020-01-31,13.594891
Bahamas,BHS,2020-02-29,0.9433962
Bahamas,BHS,2020-03-31,6.118547
Bahamas,BHS,2020-04-30,16.20469
Bahamas,BHS,2020-05-31,-0.605449
Bahamas,BHS,2020-06-30,3.84216
Bahamas,BHS,2020-07-31,25.238094
Bahamas,BHS,2020-08-31,55.270657
Bahamas,BHS,2020-09-30,54.30267
Bahamas,BHS,2020-10-31,64.93776
Bahamas,BHS,2020-11-30,32.008156
Bahamas,BHS,2020-12-31,16.062683
Bahamas,BHS,2021-01-31,6.751825
Bahamas,BHS,2021-02-28,3.3018868
Bahamas,BHS,2021-03-31,14.244741
Bahamas,BHS,2021-04-30,25.266525
Bahamas,BHS,2021-05-31,18.062563
Bahamas,BHS,2021-06-30,20.976116
Bahamas,BHS,2021-07-31,59.52381
Bahamas,BHS,2021-08-31,149.28775
Bahamas,BHS,2021-09-30,141.3452
Bahamas,BHS,2021-10-31,105.912865
Bahamas,BHS,2021-11-30,22.32416
Bahamas,BHS,2021-12-31,32.223312
Barbados,BRB,2020-01-31,-5.3452115
Barbados,BRB,2020-02-29,3.992572
Barbados,BRB,2020-03-31,16.412214
Barbados,BRB,2020-04-30,-11.679537
Barbados,BRB,2020-05-31,1.8287615
Barbados,BRB,2020-06-30,17.472853
Barbados,BRB,2020-07-31,7.209738
Barbados,BRB,2020-08-31,17.676767
Barbados,BRB,2020-09-30,-16.517857
Barbados,BRB,2020-10-31,-3.8461537
Barbados,BRB,2020-11-30,-5
Barbados,BRB,2020-12-31,15.754083
Barbados,BRB,2021-01-31,-35.783222
Barbados,BRB,2021-02-28,2.1355617
Barbados,BRB,2021-03-31,53.625954
Barbados,BRB,2021-04-30,-8.783784
Barbados,BRB,2021-05-31,-8.146301
Barbados,BRB,2021-06-30,21.42152
Barbados,BRB,2021-07-31,-33.052433
Barbados,BRB,2021-08-31,25.252525
Barbados,BRB,2021-09-30,5.357143
Barbados,BRB,2021-10-31,19.23077
Barbados,BRB,2021-11-30,35.454544
Barbados,BRB,2021-12-31,53.698368
Barbados,BRB,2022-01-31,10.244988
Barbados,BRB,2022-02-28,32.311977
Barbados,BRB,2022-03-31,101.33588
Barbados,BRB,2022-04-30,41.409267
Barbados,BRB,2022-05-31,14.297589
Barbados,BRB,2022-06-30,41.65844
Barbados,BRB,2022-07-31,-16.666666
Barbados,BRB,2022-08-31,48.9899
Barbados,BRB,2022-09-30,13.839286
Barbados,BRB,2022-10-31,18.376068
Barbados,BRB,2022-11-30,8.181818
Barbados,BRB,2022-12-31,21.037464
Barbados,BRB,2023-01-31,15.070527
Barbados,BRB,2023-02-28,33.704735
Barbados,BRB,2023-03-31,33.110687
Barbados,BRB,2023-04-30,-0.57915056
Barbados,BRB,2023-05-31,38.40399
Barbados,BRB,2023-06-30,51.53011
Barbados,BRB,2023-07-31,8.146068
Barbados,BRB,2023-08-31,54.545456
Barbados,BRB,2023-09-30,21.428572
Belarus,BLR,2020-01-31,-6.2975063
Belarus,BLR,2020-02-29,-2.735378
Belarus,BLR,2020-03-31,-0.8330396
Belarus,BLR,2020-04-30,6.3335156
Belarus,BLR,2020-05-31,16.39625
Belarus,BLR,2020-06-30,39.56381
Belarus,BLR,2020-07-31,13.240711
Belarus,BLR,2020-08-31,12.631419
Belarus,BLR,2020-09-30,16.79304
Belarus,BLR,2020-10-31,22.22436
Belarus,BLR,2020-11-30,63.213306
Belarus,BLR,2020-12-31,72.45077
Belarus,BLR,2021-01-31,40.898846
Belarus,BLR,2021-02-28,26.902937
Belarus,BLR,2021-03-31,2.3766675
Belgium,BEL,2020-01-05,-6.542838
Belgium,BEL,2020-01-12,-1.793058
Belgium,BEL,2020-01-19,-4.490672
Belgium,BEL,2020-01-26,-9.015852
Belgium,BEL,2020-02-02,-6.135458
Belgium,BEL,2020-02-09,-12.835557
Belgium,BEL,2020-02-16,-8.582976
Belgium,BEL,2020-02-23,-7.508642
Belgium,BEL,2020-03-01,-11.623703
Belgium,BEL,2020-03-08,-9.817351
Belgium,BEL,2020-03-15,-4.7172227
Belgium,BEL,2020-03-22,9.981914
Belgium,BEL,2020-03-29,43.614155
Belgium,BEL,2020-04-05,89.705605
Belgium,BEL,2020-04-12,104.84918
Belgium,BEL,2020-04-19,80.51087
Belgium,BEL,2020-04-26,49.542366
Belgium,BEL,2020-05-03,20.713646
Belgium,BEL,2020-05-10,17.722391
Belgium,BEL,2020-05-17,3.0688472
Belgium,BEL,2020-05-24,5.674551
Belgium,BEL,2020-05-31,2.671637
Belgium,BEL,2020-06-07,-4.2066026
Belgium,BEL,2020-06-14,2.0638504
Belgium,BEL,2020-06-21,-5.2324977
Belgium,BEL,2020-06-28,3.7427516
Belgium,BEL,2020-07-05,-12.613681
Belgium,BEL,2020-07-12,-9.657321
Belgium,BEL,2020-07-19,-2.4044518
Belgium,BEL,2020-07-26,-9.30955
Belgium,BEL,2020-08-02,3.2672112
Belgium,BEL,2020-08-09,9.096726
Belgium,BEL,2020-08-16,55.347134
Belgium,BEL,2020-08-23,16.468609
Belgium,BEL,2020-08-30,-1.5199162
Belgium,BEL,2020-09-06,2.32684
Belgium,BEL,2020-09-13,-2.1132803
Belgium,BEL,2020-09-20,6.437221
Belgium,BEL,2020-09-27,0.4403439
Belgium,BEL,2020-10-04,-2.4885728
Belgium,BEL,2020-10-11,1.980198
Belgium,BEL,2020-10-18,7.5810475
Belgium,BEL,2020-10-25,31.991163
Belgium,BEL,2020-11-01,65.47343
Belgium,BEL,2020-11-08,83.843315
Belgium,BEL,2020-11-15,67.90607
Belgium,BEL,2020-11-22,51.03573
Belgium,BEL,2020-11-29,37.48693
Belgium,BEL,2020-12-06,24.919153
Belgium,BEL,2020-12-13,25.168842
Belgium,BEL,2020-12-20,21.298103
Belgium,BEL,2020-12-27,16.809498
Belgium,BEL,2021-01-03,8.953758
Belgium,BEL,2021-01-10,3.1626506
Belgium,BEL,2021-01-17,-1.4640566
Belgium,BEL,2021-01-24,0.58609873
Belgium,BEL,2021-01-31,0.31373844
Belgium,BEL,2021-02-07,-9.36255
Belgium,BEL,2021-02-14,-10.625301
Belgium,BEL,2021-02-21,-8.226343
Belgium,BEL,2021-02-28,-14.100812
Belgium,BEL,2021-03-07,-20.818924
Belgium,BEL,2021-03-14,-12.141227
Belgium,BEL,2021-03-21,-10.389832
Belgium,BEL,2021-03-28,-8.922573
Belgium,BEL,2021-04-04,-0.4400934
Belgium,BEL,2021-04-11,4.0290623
Belgium,BEL,2021-04-18,3.3314242
Belgium,BEL,2021-04-25,7.7800527
Belgium,BEL,2021-05-02,8.306269
Belgium,BEL,2021-05-09,11.867608
Belgium,BEL,2021-05-16,2.2559354
Belgium,BEL,2021-05-23,2.3117301
Belgium,BEL,2021-05-30,1.2587554
Belgium,BEL,2021-06-06,3.1376204
Belgium,BEL,2021-06-13,0
Belgium,BEL,2021-06-20,5.5573473
Belgium,BEL,2021-06-27,-7.4170394
Belgium,BEL,2021-07-04,1.6341592
Belgium,BEL,2021-07-11,-9.598656
Belgium,BEL,2021-07-18,2.3740466
Belgium,BEL,2021-07-25,4.945401
Belgium,BEL,2021-08-01,-5.301132
Belgium,BEL,2021-08-08,-0.4455288
Belgium,BEL,2021-08-15,0.77850056
Belgium,BEL,2021-08-22,-0.81931865
Belgium,BEL,2021-08-29,-2.145336
Belgium,BEL,2021-09-05,2.4109015
Belgium,BEL,2021-09-12,8.874459
Belgium,BEL,2021-09-19,1.6412787
Belgium,BEL,2021-09-26,0.11684725
Belgium,BEL,2021-10-03,1.6460474
Belgium,BEL,2021-10-10,4.316912
Belgium,BEL,2021-10-17,9.950495
Belgium,BEL,2021-10-24,16.458853
Belgium,BEL,2021-10-31,16.828999
Belgium,BEL,2021-11-07,14.752445
Belgium,BEL,2021-11-14,18.708263
Belgium,BEL,2021-11-21,17.27006
Belgium,BEL,2021-11-28,18.063475
Belgium,BEL,2021-12-05,29.645472
Belgium,BEL,2021-12-12,20.299362
Belgium,BEL,2021-12-19,14.092751
Belgium,BEL,2021-12-26,7.7762012
Belgium,BEL,2022-01-02,9.266203
Belgium,BEL,2022-01-09,-1.3135877
Belgium,BEL,2022-01-16,-8.702089
Belgium,BEL,2022-01-23,-2.7571404
Belgium,BEL,2022-01-30,4.359313
Belgium,BEL,2022-02-06,4.741036
Belgium,BEL,2022-02-13,2.6362321
Belgium,BEL,2022-02-20,-3.1145983
Belgium,BEL,2022-02-27,-7.8302116
Belgium,BEL,2022-03-06,-15.003143
Belgium,BEL,2022-03-13,-1.6634051
Belgium,BEL,2022-03-20,1.8084108
Belgium,BEL,2022-03-27,3.2210834
Belgium,BEL,2022-04-03,12.493264
Belgium,BEL,2022-04-10,19.833931
Belgium,BEL,2022-04-17,16.408936
Belgium,BEL,2022-04-24,13.922199
Belgium,BEL,2022-05-01,8.355476
Belgium,BEL,2022-05-08,11.370639
Belgium,BEL,2022-05-15,1.2215545
Belgium,BEL,2022-05-22,5.491621
Belgium,BEL,2022-05-29,-2.7002335
Belgium,BEL,2022-06-05,5.6228642
Belgium,BEL,2022-06-12,2.8753994
Belgium,BEL,2022-06-19,13.24304
Belgium,BEL,2022-06-26,5.274108
Belgium,BEL,2022-07-03,3.057459
Belgium,BEL,2022-07-10,0.23724793
Belgium,BEL,2022-07-17,10.162209
Belgium,BEL,2022-07-24,12.50525
Belgium,BEL,2022-07-31,0.8117046
Belgium,BEL,2022-08-07,9.260634
Belgium,BEL,2022-08-14,14.215634
Belgium,BEL,2022-08-21,13.303148
Belgium,BEL,2022-08-28,8.844253
Belgium,BEL,2022-09-04,3.9308176
Belgium,BEL,2022-09-11,8.008658
Belgium,BEL,2022-09-18,2.0167346
Belgium,BEL,2022-09-25,8.349267
Belgium,BEL,2022-10-02,9.352065
Belgium,BEL,2022-10-09,12.595226
Belgium,BEL,2022-10-16,9.653465
Belgium,BEL,2022-10-23,9.625936
Belgium,BEL,2022-10-30,8.745858
Belgium,BEL,2022-11-06,0.9377836
Belgium,BEL,2022-11-13,2.212698
Belgium,BEL,2022-11-20,1.2720157
Belgium,BEL,2022-11-27,4.950589
Belgium,BEL,2022-12-04,6.501283
Belgium,BEL,2022-12-11,15.356186
Belgium,BEL,2022-12-18,18.505178
Belgium,BEL,2022-12-25,34.731335
Belgium,BEL,2023-01-01,27.611141
Belgium,BEL,2023-01-08,17.177042
Belgium,BEL,2023-01-15,9.639744
Belgium,BEL,2023-01-22,-3.169886
Belgium,BEL,2023-01-29,-3.9382432
Belgium,BEL,2023-02-05,-5.1394424
Belgium,BEL,2023-02-12,-6.285163
Belgium,BEL,2023-02-19,-4.303376
Belgium,BEL,2023-02-26,-7.6292305
Belgium,BEL,2023-03-05,-8.558629
Belgium,BEL,2023-03-12,-1.989563
Belgium,BEL,2023-03-19,-1.603685
Belgium,BEL,2023-03-26,-2.8938076
Belgium,BEL,2023-04-02,0.6376864
Belgium,BEL,2023-04-09,-0.6416305
Belgium,BEL,2023-04-16,-0.63001144
Belgium,BEL,2023-04-23,-0.45822364
Belgium,BEL,2023-04-30,-3.2083457
Belgium,BEL,2023-05-07,-1.8984196
Belgium,BEL,2023-05-14,2.157423
Belgium,BEL,2023-05-21,2.9678981
Belgium,BEL,2023-05-28,-2.243427
Belgium,BEL,2023-06-04,0.28994513
Belgium,BEL,2023-06-11,12.726305
Belgium,BEL,2023-06-18,14.855423
Belgium,BEL,2023-06-25,0.02080516
Belgium,BEL,2023-07-02,1.1070111
Belgium,BEL,2023-07-09,-4.2111506
Belgium,BEL,2023-07-16,5.81158
Belgium,BEL,2023-07-23,-7.7068458
Belgium,BEL,2023-07-30,-7.0047097
Belgium,BEL,2023-08-06,-5.643365
Belgium,BEL,2023-08-13,2.1115496
Belgium,BEL,2023-08-20,5.271669
Belgium,BEL,2023-08-27,2.7447681
Belgium,BEL,2023-09-03,-4.1404614
Belgium,BEL,2023-09-10,9.30736
Belgium,BEL,2023-09-17,11.885861
Belgium,BEL,2023-09-24,-0.467389
Belgium,BEL,2023-10-01,3.5332355
Belgium,BEL,2023-10-08,0.5586592
Belgium,BEL,2023-10-15,-1.4851485
Belgium,BEL,2023-10-22,6.234414
Belgium,BEL,2023-10-29,9.599358
Belgium,BEL,2023-11-05,3.9124734
Belgium,BEL,2023-11-12,2.9602313
Belgium,BEL,2023-11-19,8.8551855
Belgium,BEL,2023-11-26,5.568225
Belgium,BEL,2023-12-03,8.402243
Belgium,BEL,2023-12-10,11.7527485
Belgium,BEL,2023-12-17,10.850968
Belgium,BEL,2023-12-24,8.928888
Belgium,BEL,2023-12-31,8.864489
Belgium,BEL,2024-01-07,0.48527443
Belgium,BEL,2024-01-14,3.512091
Belgium,BEL,2024-01-21,6.7360077
Belgium,BEL,2024-01-28,8.6525755
Belgium,BEL,2024-02-04,1.9920319
Belgium,BEL,2024-02-11,-1.6235332
Belgium,BEL,2024-02-18,-6.760184
Belgium,BEL,2024-02-25,-9.960608
Belgium,BEL,2024-03-03,-12.055957
Belgium,BEL,2024-03-10,-8.55349
Belgium,BEL,2024-03-17,-8.982343
Belgium,BEL,2024-03-24,-9.52545
Belgium,BEL,2024-03-31,-2.236393
Belgium,BEL,2024-04-07,1.1039819
Belgium,BEL,2024-04-14,1.5177549
Belgium,BEL,2024-04-21,0.2729843
Belgium,BEL,2024-04-28,4.763311
Belgium,BEL,2024-05-05,6.6494384
Belgium,BEL,2024-05-12,-3.5563
Belgium,BEL,2024-05-19,3.3716938
Belgium,BEL,2024-05-26,-6.050147
Belgium,BEL,2024-06-02,-4.5252147
Belgium,BEL,2024-06-09,5.6443024
Belgium,BEL,2024-06-16,10.340751
Belgium,BEL,2024-06-23,5.742224
Belgium,BEL,2024-06-30,15.340011
Belgium,BEL,2024-07-07,-4.458284
Belgium,BEL,2024-07-14,2.427758
Belgium,BEL,2024-07-21,7.99034
Belgium,BEL,2024-07-28,3.0163343
Belgium,BEL,2024-08-04,7.5633817
Belgium,BEL,2024-08-11,5.8440866
Belgium,BEL,2024-08-18,7.0504527
Belgium,BEL,2024-08-25,3.901567
Belgium,BEL,2024-09-01,-2.2536688
Belgium,BEL,2024-09-08,4.4372296
Belgium,BEL,2024-09-15,1.8021884
Belgium,BEL,2024-09-22,8.880391
Belgium,BEL,2024-09-29,7.936674
Belgium,BEL,2024-10-06,7.059421
Belgium,BEL,2024-10-13,4.108911
Belgium,BEL,2024-10-20,7.5311723
Belgium,BEL,2024-10-27,7.6915355
Belgium,BEL,2024-11-03,1.2402945
Belgium,BEL,2024-11-10,1.3654939
Belgium,BEL,2024-11-17,4.25636
Belgium,BEL,2024-11-24,3.8103383
Belgium,BEL,2024-12-01,6.501283
Belgium,BEL,2024-12-08,6.301395
Belgium,BEL,2024-12-15,5.538046
Belgium,BEL,2024-12-22,9.37223
Belgium,BEL,2024-12-29,9.578647
Belgium,BEL,2025-01-05,13.07731
Belgium,BEL,2025-01-12,15.232769
Belgium,BEL,2025-01-19,13.917781
Belgium,BEL,2025-01-26,17.239101
Belgium,BEL,2025-02-02,13.784861
Belgium,BEL,2025-02-09,9.266999
Belgium,BEL,2025-02-16,3.9784434
Belgium,BEL,2025-02-23,5.153147
Belgium,BEL,2025-03-02,-6.1222887
Belgium,BEL,2025-03-09,-3.7426615
Belgium,BEL,2025-03-16,-6.337968
Belgium,BEL,2025-03-23,-0.051675137
Belgium,BEL,2025-03-30,-3.8979702
Belgium,BEL,2025-04-06,-0.50009435
Belgium,BEL,2025-04-13,-5.689194
Belgium,BEL,2025-04-20,2.6128497
Belgium,BEL,2025-04-27,-1.2892432
Belize,BLZ,2020-01-31,7.4879227
Belize,BLZ,2020-02-29,10.519307
Belize,BLZ,2020-03-31,-4.597701
Belize,BLZ,2020-04-30,-8.575031
Belize,BLZ,2020-05-31,1.8158236
Belize,BLZ,2020-06-30,10.964333
Belize,BLZ,2020-07-31,3.1746032
Belize,BLZ,2020-08-31,3.1746032
Belize,BLZ,2020-09-30,-4.2416453
Belize,BLZ,2020-10-31,20.689655
Belize,BLZ,2020-11-30,61.55811
Belize,BLZ,2020-12-31,61.007027
Belize,BLZ,2021-01-31,19.565218
Belize,BLZ,2021-02-28,22.503328
Belize,BLZ,2021-03-31,-1.7241379
Belize,BLZ,2021-04-30,-9.836065
Belize,BLZ,2021-05-31,10.246433
Belize,BLZ,2021-06-30,17.569353
Belize,BLZ,2021-07-31,9.126985
Belize,BLZ,2021-08-31,60.05291
Belize,BLZ,2021-09-30,63.88175
Belize,BLZ,2021-10-31,83.26948
Belize,BLZ,2021-11-30,100.51086
Belize,BLZ,2021-12-31,6.557377
Belize,BLZ,2022-01-31,38.88889
Belize,BLZ,2022-02-28,49.800266
Belize,BLZ,2022-03-31,0
Belize,BLZ,2022-04-30,23.581337
Belize,BLZ,2022-05-31,15.434501
Belize,BLZ,2022-06-30,14.927344
Belize,BLZ,2022-07-31,30.291006
Belize,BLZ,2022-08-31,26.984127
Belize,BLZ,2022-09-30,9.897172
Belize,BLZ,2022-10-31,17.496807
Belize,BLZ,2022-11-30,23.243933
Belize,BLZ,2022-12-31,14.168618
Bermuda,BMU,2020-01-31,-22
Bermuda,BMU,2020-02-29,17.370892
Bermuda,BMU,2020-03-31,33.640553
Bermuda,BMU,2020-04-30,55.339806
Bermuda,BMU,2020-05-31,14.285714
Bermuda,BMU,2020-06-30,-12.556054
Bermuda,BMU,2020-07-31,-3.3816426
Bermuda,BMU,2020-08-31,2.4390244
Bermuda,BMU,2020-09-30,74.03315
